continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,None,Few,Half,More than half,Less than half,Most,Some,All,Many,-0.086319444,-0.372630208,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Few,Some,Half,Less than half,None,Many,Most,-0.408845486,0.26562066,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,68,1,339,ratio0Y_0_11_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,All,Few,Some,Half,Many,None,Less than half,-0.406258681,0.262838542,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,274,1,339,ratio41_12_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,More than half,Most,Less than half,Many,All,Few,Some,-0.051818576,-0.040438368,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,All,None,Less than half,Half,Some,Most,Few,-0.456727431,-0.090421007,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,All,None,More than half,Less than half,Most,Half,Some,-0.428715278,0.303098958,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,314,1,339,ratio51_15_18_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,Few,Half,None,All,Many,Some,0.44062934,-0.05671441,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,Few,Some,None,All,Less than half,Half,0.088515625,0.258515625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,135,1,339,ratio15_3_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Many,Less than half,Some,Half,None,Most,Few,0.435842014,-0.335390625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,309,1,339,ratio51_10_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,Few,None,Less than half,Some,Many,More than half,0.123867188,0.250859375,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,157,1,339,ratio19_2_20_16.png,0.281940104,-0.408528646,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Many,None,All,Few,Half,Most,Less than half,0.443246528,0.334366319,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Less than half,Half,More than half,None,Few,All,Many,0.484296875,-0.064140625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Few,Most,More than half,None,Less than half,Half,Some,0.366059028,-0.306445313,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Half,None,Many,Few,Some,All,Less than half,0.438359375,0.241987847,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,201,1,339,ratio31_3_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,More than half,Less than half,Few,All,Most,None,Half,-0.381848958,-0.255499132,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,299,1,339,ratio43_8_14_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,More than half,Some,Few,None,All,Half,Most,0.508658854,-0.032599826,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,307,1,339,ratio51_10_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,More than half,Less than half,Few,Many,Half,All,Most,-0.397552083,0.005928819,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,55,1,339,ratioX0_16_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Few,All,Some,More than half,Less than half,Many,Most,0.41296875,-0.287773438,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Few,Half,Some,Many,None,Less than half,Most,-0.452703993,-0.344457465,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,175,1,339,ratio21_10_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Most,More than half,Half,Many,Some,None,Few,-0.037460937,0.220868056,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,232,1,339,ratio32_9_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,More than half,Less than half,None,Half,Few,All,Many,-0.379600694,0.249522569,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,141,1,339,ratio19_1_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,All,None,Less than half,Many,Half,More than half,Most,-0.458029514,0.319483507,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,All,Some,Many,More than half,Less than half,Half,None,0.486028646,0.006384549,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,317,1,339,ratio51_15_18_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Half,All,More than half,None,Many,Few,Most,-0.389622396,-0.326072049,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Some,None,Half,Less than half,All,Few,More than half,-0.475177951,-0.031631944,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,156,1,339,ratio19_2_20_14.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Many,Few,None,Most,Less than half,All,Half,-0.031523438,0.256449653,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,Few,All,None,More than half,Some,Most,-0.089713542,0.226927083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,111,1,339,ratio14_3_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Some,More than half,None,Half,Few,Less than half,All,0.073832465,0.241944444,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,222,1,339,ratio32_3_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,None,Some,Many,Few,Most,Half,All,0.048151042,-0.274826389,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,9,1,339,ratio12_3_9_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Many,Some,Less than half,All,Few,More than half,Most,0.384791667,-0.060980903,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,196,1,339,ratio23_8_20_5.png,,,,,,,,,,,,
