continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Most,Many,Few,All,Half,Some,None,More than half,Less than half,-0.420807292,-0.060390625,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,More than half,Less than half,Most,All,Few,Many,Some,0.410373264,-0.335685764,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,286,1,339,ratio43_4_7_15.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Few,Some,Most,Less than half,None,All,Many,0.474236111,0.267608507,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,None,Most,More than half,All,Less than half,Few,Many,0.450746528,0.308893229,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Few,All,Less than half,Some,Most,Half,Many,-0.022725694,-0.012317708,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,7,1,339,ratio12_3_9_2.png,0.299796007,-0.411892361,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,All,Some,Less than half,None,Few,Half,-0.45796875,-0.087877604,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,80,1,339,ratio13_1_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,More than half,Half,Some,Many,Less than half,Most,None,-0.421666667,0.235798611,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,188,1,339,ratio23_4_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,None,Most,Less than half,Few,Some,Many,All,0.086944444,-0.083480903,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,136,1,339,ratio15_3_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,All,Most,Some,Half,Less than half,Few,0.477990451,-0.047981771,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,209,1,339,ratio31_9_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Most,Half,Some,Few,All,Less than half,0.033454861,0.210490451,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,194,1,339,ratio23_6_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Few,Most,None,All,Some,Less than half,Many,0.089014757,0.28109809,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,319,1,339,ratio51_15_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Some,Many,Most,More than half,Half,All,None,0.510677083,-0.015264757,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,153,1,339,ratio19_2_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,All,Most,Less than half,Some,Half,None,More than half,0.038502604,-0.285221354,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Most,Half,All,More than half,Less than half,Some,None,0.441766493,0.274939236,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,203,1,339,ratio31_3_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,None,More than half,Most,Some,All,Less than half,Many,0.642447917,-0.040390625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,Many,Few,None,Less than half,All,Half,0.050772569,0.273671875,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Some,Half,Less than half,Many,None,Few,Most,-0.396601563,-0.027274306,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,140,1,339,ratio19_1_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Many,Less than half,None,Half,Most,More than half,Few,-0.452699653,0.272851562,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Many,Less than half,Most,Few,Some,Half,All,-0.050034722,-0.305407986,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,96,1,339,ratio13_5_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Some,Few,Most,None,More than half,Many,Half,-0.569583333,0.283164062,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Half,More than half,Most,Many,Some,Few,Less than half,-0.085460069,0.219162326,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Most,More than half,None,All,Less than half,Some,Few,-0.446597222,-0.309809028,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,101,1,339,ratio14_1_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Half,Many,Most,More than half,Few,None,All,0.648628472,0.366514757,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,195,1,339,ratio23_8_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Few,None,Most,Less than half,Many,Some,Half,0.466132812,-0.035607639,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,All,Some,Few,Most,Less than half,Many,None,-0.437951389,-0.022829861,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,236,1,339,ratio32_12_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,None,Less than half,All,Few,Many,Most,-0.437951389,-0.022829861,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,277,1,339,ratio41_16_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Some,Few,Most,Many,Less than half,Half,More than half,0.374969618,0.303007812,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,41,1,339,ratioX0_4_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Less than half,Most,Some,More than half,Many,Few,None,0.415481771,0.245859375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,50,1,339,ratioX0_12_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,More than half,Many,All,Some,Half,None,Most,0.433767361,-0.082526042,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,196,1,339,ratio23_8_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Many,Less than half,Some,All,Most,None,More than half,0.139149306,0.33109809,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,183,1,339,ratio23_2_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Many,All,More than half,Few,None,Most,Less than half,0.062756076,0.034010417,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,31,1,339,ratio11_6_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Many,Few,Less than half,All,Half,None,More than half,0.556783854,0.035846354,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Less than half,Some,None,Half,All,Most,Few,-0.027309028,0.379804688,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,251,1,339,ratio34_6_14_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,All,More than half,Few,None,Some,Half,Most,-0.002907986,-0.333111979,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,72,1,339,ratio0Y_0_13_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Less than half,All,None,Some,Few,Most,Many,-0.015303819,-0.034236111,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Most,Less than half,More than half,Few,Many,Some,None,-0.016072049,0.017078993,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Less than half,None,More than half,Most,Few,Some,Half,-0.007274306,-0.336779514,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Some,All,Many,Most,Half,None,Less than half,-0.044652778,-0.236510417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,26,1,339,ratio11_5_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Less than half,Most,More than half,Some,Few,All,None,-0.348146701,0.302105035,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,81,1,339,ratio13_1_4_5.png,0.329318576,-0.366302083,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,81,1,339,ratio13_1_4_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Half,All,Most,Some,Less than half,Few,0.418151042,-0.033381076,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Some,None,Less than half,Most,All,Few,More than half,0.072990451,-0.031497396,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,16,1,339,ratio12_5_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,All,Less than half,Few,Most,None,Half,More than half,0.061896701,-0.328875868,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,314,1,339,ratio51_15_18_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Less than half,Few,More than half,Half,All,Many,Some,0.018802083,0.305976562,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,131,1,339,ratio15_2_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Half,Most,All,Some,Many,None,More than half,0.532999132,-0.037287326,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,None,Half,Many,Most,Few,More than half,Some,-0.564275174,-0.003454861,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,281,1,339,ratio43_4_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Many,Few,More than half,Half,All,Most,Less than half,-0.029136285,-0.06437066,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,227,1,339,ratio32_6_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Less than half,More than half,All,Half,None,Most,Few,-0.454361979,-0.009353299,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,None,Half,All,More than half,Some,Few,0.502365451,0.271501736,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,Few,Many,Most,Half,None,Some,0.012903646,-0.019644097,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,235,1,339,ratio32_12_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,None,Some,More than half,Half,Many,All,Few,0.484631076,0.256992188,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,All,Less than half,Few,Many,Half,None,0.467105035,0.364622396,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,332,1,339,ratio91_18_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Less than half,Few,Some,More than half,Many,None,Half,0.075889757,-0.291961806,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,170,1,339,ratio21_6_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Most,Many,Less than half,None,Some,Few,Half,0.401032986,0.014852431,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Half,More than half,Less than half,Some,Few,All,-0.56875,-0.333832465,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,43,1,339,ratioX0_6_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Many,All,None,Some,More than half,Few,Most,0.576427951,-0.098350694,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,151,1,339,ratio19_2_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,Some,Less than half,More than half,Most,None,All,0.433550347,-0.043758681,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,233,1,339,ratio32_9_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Many,More than half,Half,Most,Few,None,All,0.450664063,-0.010915799,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,All,Most,Half,Less than half,More than half,None,Many,-0.009396701,0.326636285,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,260,1,339,ratio41_4_5_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Many,More than half,Less than half,All,None,Most,Some,0.554357639,-0.067478299,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,102,1,339,ratio14_1_5_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,All,More than half,Less than half,None,Few,Many,Half,0.423949653,0.272682292,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,295,1,339,ratio43_8_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Many,Less than half,Most,All,Half,None,Some,0.062352431,0.245672743,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,86,1,339,ratio13_2_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Many,More than half,None,Few,Most,Half,All,0.062352431,0.245672743,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,All,None,Most,Less than half,More than half,Many,Few,0.464092882,-0.238832465,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Many,Some,More than half,Few,Less than half,Half,Most,0.496115451,0.211475694,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Most,Many,More than half,Few,Some,Less than half,All,-0.504882813,-0.321861979,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,47,1,339,ratioX0_9_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,Some,All,Few,More than half,Half,Many,-0.418676215,0.015750868,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,256,1,339,ratio34_6_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,All,Many,None,More than half,Half,Few,Less than half,-0.018528646,0.238142361,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,More than half,None,Most,Half,Less than half,Many,Some,-0.034422743,0.254348958,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Less than half,None,Many,Some,Most,Half,Few,0.057018229,0.003945313,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,289,1,339,ratio43_4_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Few,Many,Most,Some,Less than half,All,More than half,0.446132812,0.234283854,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,24,1,339,ratio11_4_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,None,Most,Few,Less than half,Some,Half,0.451193576,-0.078415799,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,All,None,Less than half,Few,Some,Half,More than half,-0.053420139,-0.289743924,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,127,1,339,ratio15_2_12_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,None,Less than half,More than half,Many,Few,Half,Most,-0.417934028,-0.03171441,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,231,1,339,ratio32_9_15_2.png,0.300490451,-0.379835069,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,All,Half,Many,More than half,Less than half,Most,Some,0.03328125,0.028628472,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,216,1,339,ratio31_15_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Some,Most,Half,Less than half,More than half,All,Many,0.447274306,0.016037326,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,105,1,339,ratio14_2_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,Some,All,Half,Few,Many,More than half,-0.120646701,0.305529514,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.11.280,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
