continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Some,Few,None,Half,More than half,All,Less than half,Many,Most,-0.515625,0.286458333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,247,1,339,ratio34_3_7_12.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,Half,Many,All,Some,Few,More than half,-0.587239583,-0.05078125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,153,1,339,ratio19_2_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Few,Many,Most,Half,None,More than half,Less than half,-0.4765625,-0.041666667,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,220,1,339,ratio32_3_5_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,All,More than half,Less than half,Most,Half,Some,Few,-0.502604167,0.266927083,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,227,1,339,ratio32_6_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Many,Some,More than half,All,Less than half,None,Few,0.497395833,-0.037760417,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,More than half,None,Few,All,Half,Many,Less than half,0.4453125,0.270833333,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,273,1,339,ratio41_12_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,None,All,Half,Few,Some,Less than half,Many,0.450520833,0.264322917,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,All,More than half,Less than half,Most,Some,Many,Few,0.028645833,0.02734375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,None,Less than half,Half,Some,Few,More than half,All,0.032552083,-0.009114583,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,246,1,339,ratio34_3_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,More than half,All,Half,None,Some,Many,Most,0.47265625,0.018229167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,115,1,339,ratio14_4_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Many,Most,Some,None,More than half,Half,Less than half,0.423177083,0.298177083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,43,1,339,ratioX0_6_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Few,None,All,More than half,Half,Less than half,Many,0.0078125,-0.290364583,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,287,1,339,ratio43_4_7_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Many,None,Few,All,Less than half,Half,Some,0.459635417,0.30078125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Many,All,Less than half,None,Most,Few,-0.553385417,-0.006510417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,315,1,339,ratio51_15_18_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Many,Few,None,Half,Some,Most,More than half,0.588541667,0.34375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Less than half,Most,All,None,Few,More than half,Half,-0.029947917,0.282552083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,323,1,339,ratio91_9_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Many,None,Less than half,Some,More than half,All,Most,-0.506510417,-0.391927083,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,337,1,339,ratio91_18_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Most,Few,Some,Half,All,Many,More than half,0.036458333,0.313802083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Half,Many,Few,None,Some,More than half,Most,-0.026041667,-0.005208333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,144,1,339,ratio19_1_10_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,All,Half,More than half,Some,Most,Few,Less than half,0.45703125,-0.341145833,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,55,1,339,ratioX0_16_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Many,More than half,None,All,Half,Most,Some,-0.0234375,0.279947917,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,224,1,339,ratio32_3_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Few,Less than half,Most,All,More than half,Half,Some,-0.497395833,0.30078125,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,217,1,339,ratio31_15_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Many,Few,None,Less than half,All,Half,Most,-0.444010417,-0.33984375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,304,1,339,ratio51_5_6_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Less than half,More than half,Many,None,Most,All,Few,0.463541667,-0.313802083,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,85,1,339,ratio13_2_8_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Most,None,Half,Less than half,More than half,Many,Some,-0.401041667,0.260416667,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Half,None,Few,All,Most,More than half,Some,0.481770833,-0.225260417,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,296,1,339,ratio43_8_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Most,More than half,Few,None,Some,Half,Many,0.0390625,0.287760417,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Some,Few,Half,All,More than half,Less than half,Many,-0.393229167,0.022135417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,More than half,All,Few,Some,None,Half,0.494791667,0.263020833,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,210,1,339,ratio31_9_12_9.png,0.365885417,-0.3984375,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,210,1,339,ratio31_9_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,More than half,None,Most,Many,Few,Some,All,0.489583333,0.01953125,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,26,1,339,ratio11_5_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Many,Less than half,Most,Half,None,Few,All,-0.462239583,-0.006510417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,100,1,339,ratio14_1_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Few,None,Half,More than half,Some,Less than half,Many,-0.475260417,0.0078125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,0,1,339,ratio12_1_3_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,None,All,Half,Few,Less than half,Most,-0.47265625,0.0078125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,All,Less than half,None,More than half,Some,Many,Few,0.501302083,-0.015625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,31,1,339,ratio11_6_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,All,None,Some,More than half,Less than half,Half,Few,-0.010416667,-0.001302083,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Half,Most,All,Some,Few,Many,More than half,0.005208333,0.2578125,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,179,1,339,ratio21_12_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Less than half,All,Some,Few,More than half,None,Many,0.532552083,-0.303385417,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,17,1,339,ratio12_6_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Few,Less than half,Half,Most,None,All,Some,-0.4765625,-0.022135417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,52,1,339,ratioX0_13_13_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Less than half,Half,All,More than half,Some,Most,Few,-0.4765625,-0.022135417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,312,1,339,ratio51_10_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,All,Less than half,Many,Most,Half,Some,More than half,0.555989583,0.291666667,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,64,1,339,ratio0Y_0_7_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,All,More than half,None,Few,Less than half,Most,Some,-0.052083333,-0.28125,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Many,More than half,All,None,Some,Less than half,Few,0.381510417,0.290364583,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,39,1,339,ratio11_10_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Half,Less than half,Some,All,Few,None,More than half,0.032552083,0.283854167,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Less than half,Some,Half,None,More than half,Few,All,-0.502604167,0.311197917,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,299,1,339,ratio43_8_14_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,None,Few,All,Less than half,Most,Half,More than half,-0.122395833,-0.3046875,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,Less than half,Many,Few,None,All,Some,-0.471354167,0.294270833,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Less than half,Many,All,More than half,Some,Few,Most,-0.438802083,-0.020833333,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Half,More than half,Less than half,None,All,Many,Some,0.014322917,0.30078125,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,274,1,339,ratio41_12_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,Half,Some,All,None,Few,More than half,0.479166667,-0.016927083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,180,1,339,ratio23_2_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,Many,Most,More than half,All,Half,Less than half,-0.481770833,-0.049479167,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,251,1,339,ratio34_6_14_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,All,More than half,None,Most,Some,Many,0.458333333,0.037760417,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,107,1,339,ratio14_2_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Most,Many,All,Few,More than half,Some,None,-0.110677083,-0.020833333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,58,1,339,ratioX0_19_19_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,Less than half,Some,Most,None,More than half,All,0.083333333,0.265625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,250,1,339,ratio34_6_14_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,More than half,Less than half,Few,Half,All,Most,Many,-0.579427083,-0.022135417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,309,1,339,ratio51_10_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,None,Half,Some,Few,Many,Most,All,0.428385417,0.30078125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Some,Half,More than half,Few,Less than half,None,Many,0.546875,0.25390625,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,None,More than half,Some,Most,All,Many,Less than half,-0.415364583,0.252604167,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,51,1,339,ratioX0_12_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Few,Less than half,Many,All,Some,None,Most,-0.032552083,0.307291667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Few,Many,Half,Less than half,All,None,0.494791667,0.032552083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,None,Half,Most,Less than half,More than half,Some,All,0.459635417,0.020833333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,136,1,339,ratio15_3_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Most,All,Many,Less than half,More than half,None,Few,-0.473958333,-0.30859375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,108,1,339,ratio14_2_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Few,More than half,Some,Many,Half,Less than half,All,0.430989583,-0.009114583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Some,All,Most,Few,Half,Many,Less than half,-0.44921875,0.290364583,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,297,1,339,ratio43_8_14_13.png,0.372395833,-0.399739583,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,297,1,339,ratio43_8_14_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,More than half,Many,All,None,Few,Less than half,-0.423177083,-0.2890625,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,More than half,Some,Less than half,Many,Most,Few,All,0.484375,0.015625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,67,1,339,ratio0Y_0_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Few,Many,More than half,Most,None,Half,All,-0.424479167,-0.052083333,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,237,1,339,ratio32_12_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Half,More than half,Less than half,None,Some,All,Few,0.52734375,0.0078125,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,None,Many,Less than half,Few,More than half,All,-0.049479167,-0.358072917,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,101,1,339,ratio14_1_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,None,Many,Few,Less than half,All,More than half,Half,-0.41796875,-0.072916667,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,All,None,Half,More than half,Most,Less than half,Some,0.053385417,-0.321614583,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,221,1,339,ratio32_3_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,Some,Few,All,Many,Less than half,None,-0.471354167,-0.049479167,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,120,1,339,ratio15_1_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Less than half,Few,Many,More than half,All,Most,Some,0.53125,-0.065104167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,All,Most,More than half,Few,Half,Many,None,0.53125,-0.34375,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,59,1,339,ratioX0_20_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Many,Less than half,Most,All,Few,More than half,None,0.15234375,0.30078125,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,99,1,339,ratio13_5_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,More than half,None,Less than half,Most,All,Half,Some,-0.055989583,0.307291667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,70,1,339,ratio0Y_0_12_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Less than half,All,Many,More than half,Most,Some,None,0.052083333,-0.3125,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,295,1,339,ratio43_8_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Many,Some,All,Few,Most,More than half,Less than half,0.434895833,0.2890625,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,All,Half,Most,Less than half,Few,More than half,None,-0.032552083,0.309895833,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,252,1,339,ratio34_6_14_3.png,,,,,,,,,,,,
