continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Few,Most,Many,More than half,None,Half,All,Some,Less than half,0.432454466,0.311197911,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,197,1,339,ratio23_8_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,None,More than half,Many,Half,Most,Some,All,0.440266967,-0.273437523,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,61,1,339,ratio0Y_0_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,Most,All,More than half,Many,Half,Some,0.082194039,0.252604159,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,302,1,339,ratio51_5_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,All,Less than half,Half,Most,Few,Many,None,-0.364420518,-0.040364639,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,227,1,339,ratio32_6_10_6.png,0.353027381,-0.38411461,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,227,1,339,ratio32_6_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Most,Some,Few,Less than half,None,Many,More than half,0.082194039,-0.05208339,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Less than half,Many,Some,Half,Most,All,None,0.082194039,-0.05208339,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,221,1,339,ratio32_3_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Few,Many,Half,All,None,Less than half,Most,-0.028483047,0.308593744,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,205,1,339,ratio31_6_8_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Many,Half,More than half,All,Less than half,None,Few,0.455891967,-0.261718773,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,None,Few,Less than half,More than half,Most,All,Half,0.013183621,0.281249993,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,246,1,339,ratio34_3_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,None,Many,More than half,All,Half,Less than half,Few,-0.514160145,-0.269531273,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,159,1,339,ratio19_2_20_20.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Half,Less than half,Many,Some,Few,Most,More than half,-0.467285144,0.252604159,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,243,1,339,ratio34_3_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,All,None,Some,Most,Half,More than half,Less than half,0.045735705,-0.014322932,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Many,Some,All,Most,Less than half,More than half,Half,0.007975287,-0.263020856,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Some,None,Most,Less than half,All,Few,More than half,-0.497233061,-0.014322932,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,162,1,339,ratio21_2_3_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,None,All,Half,Many,More than half,Most,Few,0.061360705,0.304687494,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,44,1,339,ratioX0_7_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,All,None,Half,Most,More than half,Less than half,0.372558631,-0.029947932,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,203,1,339,ratio31_3_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,None,Less than half,Half,Few,All,More than half,Many,0.023600288,-0.313802108,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Many,Few,Some,Less than half,Half,More than half,All,0.410319129,0.010416652,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,More than half,Many,Few,Some,All,Half,Less than half,0.063964872,0.248697909,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,284,1,339,ratio43_4_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Some,Most,More than half,Half,Many,Few,All,0.063964872,0.248697909,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,None,Less than half,Many,Few,Most,All,Half,0.398600378,-0.300781274,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,76,1,339,ratio0Y_0_17_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,Few,More than half,All,Some,Many,Less than half,0.075683623,-0.269531273,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,49,1,339,ratioX0_11_11_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,None,Half,Less than half,Few,All,More than half,Most,-0.464680977,-0.019531265,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,More than half,Half,Some,All,Most,Many,None,-0.019368464,-0.07161464,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,156,1,339,ratio19_2_20_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,None,Most,Some,Few,All,Half,More than half,-0.019368464,-0.07161464,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,15,1,339,ratio12_5_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Few,Less than half,None,Half,More than half,Some,Most,0.442871133,-0.321614608,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,132,1,339,ratio15_2_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Half,Most,More than half,Less than half,Few,None,All,0.034016955,0.007812485,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,265,1,339,ratio41_8_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Less than half,Many,None,All,More than half,Most,Few,-0.568847647,0.296874994,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,306,1,339,ratio51_5_6_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Less than half,Some,Half,Most,Few,None,More than half,0.014485704,0.259114576,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,17,1,339,ratio12_6_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Few,Less than half,Half,More than half,All,Many,None,-0.529785146,-1.4912E-08,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,175,1,339,ratio21_10_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,All,Half,More than half,None,Few,Many,Some,-0.436035143,0.259114576,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,82,1,339,ratio13_1_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Some,Less than half,More than half,None,Many,Few,Most,-0.443847643,0.26432291,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Many,None,Some,More than half,Most,All,Less than half,-0.443847643,0.26432291,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,166,1,339,ratio21_6_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Few,More than half,Many,Half,Most,All,Less than half,0.566569054,-0.250000022,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,None,Many,Most,All,Less than half,Half,Few,-0.541503896,-0.269531273,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,126,1,339,ratio15_2_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,None,More than half,Half,Some,Most,All,Few,-0.541503896,-0.269531273,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,143,1,339,ratio19_1_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,None,Most,Few,All,Some,Many,Half,-0.083170549,0.007812485,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,116,1,339,ratio14_4_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,More than half,Many,Some,Less than half,Half,Few,None,-0.463378894,0.018229152,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,146,1,339,ratio19_1_10_17.png,0.328287876,-0.382812526,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,146,1,339,ratio19_1_10_17.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Most,All,Few,Less than half,Many,None,Some,0.095214873,-0.045572933,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,106,1,339,ratio14_2_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Most,Few,None,More than half,Many,All,Less than half,-0.015462214,-0.05598964,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Most,More than half,Few,Less than half,Half,Some,All,-0.031087214,-0.06380214,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,141,1,339,ratio19_1_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Most,Half,Less than half,Few,Many,None,Some,0.030110704,-0.28385419,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,134,1,339,ratio15_3_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Half,Few,Many,Less than half,Most,More than half,All,0.467610718,0.243489556,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,All,Many,Some,More than half,Few,Half,None,0.123860707,0.252604159,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Half,Few,Most,Some,More than half,None,Many,0.123860707,0.252604159,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,Less than half,All,More than half,None,Most,Many,0.496256552,-0.016927138,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,All,Some,Most,More than half,Half,Less than half,Many,0.496256552,-0.016927138,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,145,1,339,ratio19_1_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Some,None,All,Less than half,Many,Few,More than half,0.491048218,0.303385411,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,319,1,339,ratio51_15_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,All,Few,Many,Less than half,Some,Most,More than half,0.492350302,-0.274739606,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,45,1,339,ratioX0_8_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Half,Few,All,Many,None,Some,More than half,0.507975302,0.26822916,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,277,1,339,ratio41_16_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Many,Few,Less than half,Half,None,Most,More than half,-0.502441395,-0.013020888,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,More than half,Many,None,Less than half,Half,All,Some,-0.023274714,0.302083327,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,289,1,339,ratio43_4_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Some,Less than half,Many,Most,More than half,All,None,0.461100301,0.308593744,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,117,1,339,ratio14_4_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Less than half,More than half,Few,All,Many,None,Some,0.497558635,0.026041653,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Many,More than half,Half,None,Few,Some,All,0.519694052,-0.337239608,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,253,1,339,ratio34_6_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Many,Some,Half,Few,Most,Less than half,None,0.028808621,-0.282552107,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,240,1,339,ratio34_3_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,All,More than half,None,Many,Less than half,Some,Few,0.028808621,-0.282552107,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Some,Few,Less than half,More than half,Many,Half,All,0.015787787,0.27213541,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,127,1,339,ratio15_2_12_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Most,Half,None,Some,Less than half,Few,All,0.471516968,-0.032552139,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,All,Many,Some,Less than half,Few,Half,None,-0.432128893,0.320312495,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Half,None,Most,Less than half,Many,All,Some,0.475423218,0.007812485,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,125,1,339,ratio15_1_6_19.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Half,Most,Many,Some,Few,Less than half,None,-0.016764297,0.013020819,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Few,Less than half,Most,More than half,None,Many,All,-0.074055965,0.011718735,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Half,Few,Many,Less than half,All,None,Most,0.023600288,0.329427078,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,All,Many,Most,Less than half,Few,More than half,Half,0.031412788,0.299479161,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,247,1,339,ratio34_3_7_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Many,All,None,Most,Half,Some,Few,0.027506538,-0.239583355,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,338,1,339,ratio91_18_20_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Few,All,None,Most,Many,Less than half,Half,0.024902371,-0.313802108,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,269,1,339,ratio41_8_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Half,Less than half,Most,Few,Some,All,Many,-0.061035132,-0.263020856,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,All,Many,Some,Half,Most,More than half,0.475423218,-0.05989589,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,110,1,339,ratio14_3_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,All,None,Less than half,Many,Some,Half,Few,0.466308634,0.26432291,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Many,Few,Some,More than half,Less than half,Most,All,0.050944038,0.255208326,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,184,1,339,ratio23_2_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Few,Half,None,Less than half,More than half,Many,All,0.494954468,-0.316406274,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,95,1,339,ratio13_4_16_10.png,0.363444127,-0.39583336,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Half,Most,Some,More than half,Many,None,Less than half,0.480631551,0.231770805,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,222,1,339,ratio32_3_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,Few,Many,Most,Some,Half,None,0.474121134,0.016927069,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,55,1,339,ratioX0_16_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Many,Some,Half,Few,More than half,None,Less than half,0.034016955,-0.278645857,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Less than half,None,Half,Most,More than half,Some,Many,-0.02197263,-0.29166669,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,296,1,339,ratio43_8_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Half,Most,None,All,Few,Less than half,Some,0.446777384,-0.019531265,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h57.34.626,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
