continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,All,Half,Less than half,Some,Most,None,Many,Few,More than half,0.503240782,0.018518504,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Few,Most,Many,None,All,More than half,Half,0.420370409,0.003240726,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,111,1,339,ratio14_3_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,None,Most,More than half,Half,Few,Many,All,-0.514814804,0.363888885,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,104,1,339,ratio14_1_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Few,Most,None,All,Some,More than half,Many,0.416203743,0.021759245,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,253,1,339,ratio34_6_14_5.png,0.349537074,-0.395370397,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,253,1,339,ratio34_6_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Less than half,Half,Many,More than half,All,Some,None,0.534722265,0.004629615,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Half,Less than half,All,Most,Few,More than half,Some,-0.487962923,0.316666661,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,136,1,339,ratio15_3_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,All,More than half,Half,Most,Many,None,Less than half,0.493981523,0.259259252,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,18,1,339,ratio12_6_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Less than half,Some,All,More than half,Few,Many,Half,-0.477777766,-0.342129711,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,252,1,339,ratio34_6_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Less than half,Most,Many,All,Few,Some,More than half,-0.471296256,-0.007870386,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Less than half,Some,Half,Many,Most,None,More than half,0.444444484,-0.005555571,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,92,1,339,ratio13_4_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Many,Less than half,Few,Most,Some,All,None,0.530555598,0.250925919,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,More than half,None,Some,All,Less than half,Most,Few,-0.587037028,-0.325463044,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,240,1,339,ratio34_3_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,None,Most,Few,Half,All,More than half,Less than half,0.536111154,0.307407402,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,211,1,339,ratio31_9_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Many,Most,Some,Few,Less than half,Half,More than half,-0.509722211,-0.037037053,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,284,1,339,ratio43_4_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Most,None,More than half,Few,Less than half,All,Half,-0.493055544,-0.271759282,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,27,1,339,ratio11_5_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Some,More than half,Less than half,All,Most,Half,Few,0.416666706,-0.30092595,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,120,1,339,ratio15_1_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Some,None,More than half,All,Half,Most,Less than half,0.024537064,0.016203689,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,306,1,339,ratio51_5_6_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Few,All,Most,None,Less than half,Some,Many,0.060185213,-0.020370386,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,All,More than half,Less than half,Most,Some,Few,Many,0.438888928,-0.051388905,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,None,Most,Many,More than half,All,Some,0.499537078,-0.024537053,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,More than half,Some,Most,Less than half,All,None,Many,0.074537066,-0.061111128,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,More than half,Some,All,Most,Many,Less than half,None,-0.006944418,0.234722214,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Half,None,Less than half,Most,Few,All,Some,0.109722252,-0.276388912,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Less than half,More than half,Some,Half,Few,Most,Many,-0.002314732,-0.350463045,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Few,None,All,Many,More than half,Most,Less than half,0.007870397,-0.033796312,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,58,1,339,ratioX0_19_19_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Half,Few,Less than half,More than half,None,Some,Many,0.431018558,0.253703696,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,266,1,339,ratio41_8_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Few,Some,Many,All,Less than half,More than half,None,0.429629669,0.281481461,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,None,Most,Less than half,Half,Few,All,Many,-0.015277752,-0.035185201,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,256,1,339,ratio34_6_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,None,All,Most,Less than half,Some,Few,Many,0.401388927,-0.087500018,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,282,1,339,ratio43_4_7_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,Half,Some,Less than half,Many,Few,None,-0.549074064,-0.00231483,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,105,1,339,ratio14_2_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,None,More than half,Half,All,Less than half,Some,-0.403240726,-0.320833358,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,All,Many,None,More than half,Few,Most,Some,-0.049999975,-0.277314838,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,310,1,339,ratio51_10_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Most,Half,Many,None,Less than half,More than half,Some,-0.556944435,-0.048148164,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,172,1,339,ratio21_8_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Few,Most,More than half,All,Many,None,Less than half,0.490277819,0.250925919,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,9,1,339,ratio12_3_9_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Most,Some,Many,More than half,Less than half,None,All,0.467592633,0.300925906,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,39,1,339,ratio11_10_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Half,More than half,All,Many,Some,None,Less than half,-0.5236111,0.247222215,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Less than half,Some,Few,None,Many,Half,More than half,-0.550925916,-0.058796313,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,237,1,339,ratio32_12_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Most,Some,None,More than half,Less than half,Few,All,0.489351893,-0.319444469,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,301,1,339,ratio51_5_6_4.png,0.318981517,-0.420833361,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,301,1,339,ratio51_5_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,Some,All,Many,Less than half,More than half,Few,0.529166709,-0.275463043,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,More than half,None,Most,Many,Half,Some,Few,-0.486574034,0.242129622,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,None,Few,Many,Half,More than half,Most,Less than half,0.440277817,0.007407393,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Many,Some,None,More than half,Less than half,Most,Few,-0.446296255,-0.295370394,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,121,1,339,ratio15_1_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Most,Many,More than half,None,All,Few,Some,-0.007407381,-0.011111126,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,163,1,339,ratio21_4_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Few,Most,Less than half,None,More than half,Many,Half,-0.006944418,-0.005092608,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,243,1,339,ratio34_3_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Many,Half,Some,None,Most,Less than half,Few,-0.494907367,-0.283796376,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Most,More than half,Some,Half,None,Few,Less than half,0.055555584,-0.266203727,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,287,1,339,ratio43_4_7_17.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Many,Less than half,Some,Few,Half,Most,More than half,-0.507870359,-0.359259285,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,302,1,339,ratio51_5_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,More than half,Less than half,Some,Half,Few,All,-0.457407366,0.308333328,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,26,1,339,ratio11_5_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Many,None,Few,Less than half,Half,More than half,All,-0.435648135,-0.020370386,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,178,1,339,ratio21_12_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,All,Many,Most,Half,Few,Less than half,None,-0.429629588,0.266203683,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Many,Some,Most,Half,None,More than half,All,-0.03009251,-0.288888912,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,224,1,339,ratio32_3_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Few,More than half,Half,None,Many,Less than half,Some,0.557870527,-0.046296313,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,304,1,339,ratio51_5_6_13.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,Few,All,Half,More than half,Many,Some,0.447222262,-1.4912E-08,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,201,1,339,ratio31_3_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,None,Half,Few,Many,More than half,Some,0.455092633,-0.362963045,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,87,1,339,ratio13_2_8_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Many,All,Half,Some,None,More than half,Most,-0.431944431,0.021759245,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,260,1,339,ratio41_4_5_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,All,More than half,Some,None,Many,Most,Half,0.050925954,0.292592572,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Few,All,More than half,Some,Less than half,None,Most,0.05648151,-0.013888904,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,238,1,339,ratio32_12_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,All,Less than half,More than half,None,Many,Few,Some,0.027777805,0.259722215,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,3,1,339,ratio12_2_6_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,All,None,More than half,Many,Some,Most,-0.480555543,-0.268055578,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,229,1,339,ratio32_6_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Less than half,Half,None,All,Some,Few,Most,0.425000039,-0.01944446,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Less than half,Many,More than half,None,Most,Half,Few,0.44074078,-0.357407489,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,113,1,339,ratio14_3_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,All,Many,Half,Most,None,Few,0.501851893,0.286111105,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,Few,Many,Half,Some,Most,All,2.6491E-08,0.260185178,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,More than half,Some,Many,Half,Few,Less than half,Most,0.018981509,-0.311574155,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,245,1,339,ratio34_3_7_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Half,Some,Few,All,Many,Most,More than half,-0.037036955,0.280555549,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,None,Many,More than half,Some,Few,Half,Most,0.054166695,-0.387963046,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Few,None,Most,All,Less than half,Half,Many,0.083796325,-0.023611127,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,More than half,Many,All,None,Most,Less than half,0.021759286,0.254166659,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,291,1,339,ratio43_8_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Less than half,Many,Half,All,None,Most,Some,-0.544444434,0.016666652,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,All,None,Less than half,Half,Most,Some,Few,0.504166708,-0.297685265,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,50,1,339,ratioX0_12_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Few,Most,Half,More than half,Some,All,Many,0.123611141,-0.045370387,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,247,1,339,ratio34_3_7_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Few,Less than half,Half,None,All,Some,Many,0.042129714,-0.248611133,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,0.300000035,-0.407870397,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Most,All,Few,None,More than half,Less than half,Half,-0.020833307,-0.056944461,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,96,1,339,ratio13_5_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,All,Few,Most,Less than half,Half,More than half,Some,0.398148187,-0.011111126,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,None,All,Most,Many,Some,Half,Less than half,-0.470370358,-0.021759275,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,More than half,Less than half,All,None,Few,Some,Most,0.512037079,-0.29166669,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,236,1,339,ratio32_12_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,More than half,Some,None,Many,All,Few,Half,0.508333375,0.005555541,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,277,1,339,ratio41_16_20_8.png,,,,,,,,,,,,
