continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Some,Many,Less than half,Few,Most,None,All,Half,More than half,0.091666667,0.264814815,1,0,0,QQQ4,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,5,1,339,ratio12_2_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,All,Many,Less than half,More than half,Half,Few,Some,-0.45,-0.035185185,1,0,0,QQQ8,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Most,Many,More than half,Some,None,Few,Half,0.533333333,-0.321296296,1,0,0,QQQ3,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,260,1,339,ratio41_4_5_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,More than half,All,Some,None,Many,Half,Less than half,0.50462963,-0.069444444,1,0,0,QQQ2,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Half,Less than half,All,Many,Few,Most,-0.432407407,-0.347222222,1,0,0,QQQ9,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,300,1,339,ratio51_5_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Most,Few,Less than half,All,More than half,Many,None,-0.432407407,-0.347222222,1,0,0,QQQ9,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,317,1,339,ratio51_15_18_13.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Many,More than half,Half,Most,Few,All,Some,0.128703704,-0.283333333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,239,1,339,ratio32_12_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Some,All,Less than half,Many,Few,More than half,Half,-0.503703704,0.310185185,1,0,0,QQQ7,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,126,1,339,ratio15_2_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Some,Many,More than half,All,Most,Few,Half,-0.341666667,-0.074074074,1,0,0,QQQ8,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,18,1,339,ratio12_6_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Few,Less than half,None,Most,Half,Some,All,-0.582407407,0.061111111,1,0,0,QQQ8,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Most,Less than half,None,All,Few,Half,Some,-0.376851852,-0.309259259,1,0,0,QQQ9,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,194,1,339,ratio23_6_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,More than half,Less than half,None,Half,All,Most,Many,0.485185185,-0.011111111,1,0,0,QQQ2,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,More than half,Less than half,None,Some,Most,All,Few,-0.050925926,0.011111111,1,0,0,QQQ5,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,64,1,339,ratio0Y_0_7_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Many,Most,Few,More than half,None,Less than half,Some,0.048148148,0.308333333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Half,Most,All,None,Few,More than half,Some,0.403703704,-0.276851852,1,0,0,QQQ3,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,Less than half,Half,None,Few,Many,All,0.475925926,-0.309259259,1,0,0,QQQ3,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Some,Most,Half,More than half,None,All,Less than half,0.050925926,0.302777778,1,0,0,QQQ4,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,265,1,339,ratio41_8_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Some,Less than half,Most,Few,Half,Many,More than half,-0.102777778,-0.300925926,1,0,0,QQQ6,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,143,1,339,ratio19_1_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Few,Half,All,More than half,Less than half,Many,Most,-0.456481481,-0.318518519,1,0,0,QQQ9,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
